TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,IS_NULLABLE
dbo,InventarioMargen,Margen1,decimal,NO
dbo,InventarioMargen,Margen2,decimal,NO
dbo,InventarioMargen,Margen3,decimal,NO
dbo,InventarioMargen,Margen4,decimal,NO
dbo,InventarioMargen,Margen5,decimal,NO
dbo,InventarioMargen,Margen6,decimal,NO
dbo,InventarioMargen,Margen7,decimal,NO
dbo,InventarioMargen,Margen8,decimal,NO
dbo,InventarioMargen,Margen9,decimal,NO
dbo,InventarioMargen,Margen10,decimal,NO
dbo,InventarioMargen,Margen11,decimal,NO
dbo,InventarioMargen,Margen12,decimal,NO
dbo,InventarioMargen,Margen13,decimal,NO
dbo,InventarioMargen,Margen14,decimal,NO
dbo,InventarioMargen,Margen15,decimal,NO
dbo,InventarioTemporal,Correlativo,int,NO
dbo,InventarioTemporal,CodPais,char,NO
dbo,InventarioTemporal,Dealer,int,NO
dbo,InventarioTemporal,Codigo,char,NO
dbo,InventarioTemporal,Unidad_Medida,char,NO
dbo,InventarioTemporal,Descripcion,char,NO
dbo,InventarioTemporal,Cantidad,float,NO
dbo,InventarioTemporal,Costo_Unitario,numeric,NO
dbo,InventarioTemporal,Costo_Total,float,NO
dbo,InventarioTemporal,Precio_Venta,float,NO
dbo,InventarioTemporal,Precio_2,float,NO
dbo,InventarioTemporal,Precio_9,float,NO
dbo,InventarioTemporal,Proveedor,char,NO
dbo,InventarioTemporal,Descripcion_Larga,char,NO
dbo,InventarioTemporal,Modelo,char,NO
dbo,InventarioTemporal,Ubicacion,char,NO
dbo,InventarioTemporal,Exento,char,NO
dbo,InventarioTemporal,CodBarra,char,NO
dbo,InventarioTemporal,CodAnterior,char,NO
dbo,InventarioTemporal,Precio_3,float,NO
dbo,InventarioTemporal,Precio_4,float,NO
dbo,InvFisico,CodPais,char,NO
dbo,InvFisico,Dealer,int,NO
dbo,InvFisico,Codigo,char,NO
dbo,InvFisico,CostoUnitario,float,NO
dbo,InvFisico,Cantidad,int,NO
dbo,InvFisico,Existe,smallint,YES
dbo,InvFisico,Usuario,char,NO
dbo,InvFisicoRutas,CodPais,char,NO
dbo,InvFisicoRutas,Dealer,int,NO
dbo,InvFisicoRutas,Ruta,char,NO
dbo,InvFisicoRutas,Fecha,datetime,NO
dbo,InvFisicoRutas,Codigo,char,NO
dbo,InvFisicoRutas,Libros,decimal,NO
dbo,InvFisicoRutas,Fisico,decimal,NO
dbo,ISR,CodPais,char,NO
dbo,ISR,Tipo,char,NO
dbo,ISR,PeriodoPago,smallint,NO
dbo,ISR,Desde,decimal,NO
dbo,ISR,Hasta,decimal,NO
dbo,ISR,Base1,decimal,YES
dbo,ISR,TasaExcedente,int,YES
dbo,ISR,Base2,decimal,YES
dbo,IsssEdicion,CodPais,char,NO
dbo,IsssEdicion,Dealer,int,NO
dbo,IsssEdicion,NumPatronal,char,NO
dbo,IsssEdicion,Periodo,char,NO
dbo,IsssEdicion,CentroTrabajo,char,NO
dbo,IsssEdicion,Empleado,int,NO
dbo,IsssEdicion,NoAfiliacion,char,NO
dbo,IsssEdicion,Nombre,char,NO
dbo,IsssEdicion,Salario,float,NO
dbo,IsssEdicion,PagoAdicional,float,NO
dbo,IsssEdicion,MontoVacacion,float,NO
dbo,IsssEdicion,Dias,smallint,NO
dbo,IsssEdicion,Horas,smallint,NO
dbo,IsssEdicion,DiasVacacion,smallint,NO
dbo,IsssEdicion,Cod,char,NO
dbo,IsssEdicion,CodAfp,char,NO
dbo,IsssEdicion,Pag,int,NO
dbo,IsssEdicion,Identidad,int,NO
dbo,ItemFactura,CodPais,char,NO
dbo,ItemFactura,Dealer,int,NO
dbo,ItemFactura,Tda,char,NO
dbo,ItemFactura,Documento,char,NO
dbo,ItemFactura,Correlativo,smallint,NO
dbo,ItemFactura,Codigo,char,NO
dbo,ItemFactura,Descripcion,bit,NO
dbo,Kit,CodPais,nvarchar,NO
dbo,Kit,Dealer,int,NO
dbo,Kit,ID,int,NO
dbo,Kit,CodKit,nvarchar,NO
dbo,Kit,CodComp,nvarchar,NO
dbo,Kit,Factor,float,NO
dbo,Kit,CostoProm,float,NO
dbo,Kit,PrecioVta,float,NO
dbo,KitIntermed,CodPais,nvarchar,NO
dbo,KitIntermed,Dealer,int,NO
dbo,KitIntermed,ID,int,NO
dbo,KitIntermed,CodKit,nvarchar,NO
dbo,KitIntermed,CodComp,nvarchar,NO
dbo,KitIntermed,Factor,float,NO
dbo,KitIntermed,CostoProm,float,NO
dbo,KitIntermed,PrecioVta,float,NO
dbo,KitPV,CodPais,char,NO
dbo,KitPV,Dealer,int,NO
dbo,KitPV,Tda,char,NO
dbo,KitPV,Bodega,char,NO
dbo,KitPV,CodigoKit,char,NO
dbo,KitPV,Codigo,char,NO
dbo,KitPV,Cantidad,float,NO
dbo,KitPV,Gravado,char,NO
dbo,KitPV,Kit,bit,NO
dbo,KitPV,Ocultar,bit,NO
dbo,KitPV,Linea,int,NO
dbo,KitPV,Corr,int,NO
dbo,KitPV,Usuario,char,NO
dbo,KitPVCola,CodPais,char,NO
dbo,KitPVCola,Dealer,int,NO
dbo,KitPVCola,Tda,char,NO
dbo,KitPVCola,Bodega,char,NO
dbo,KitPVCola,CodigoKit,char,NO
dbo,KitPVCola,Codigo,char,NO
dbo,KitPVCola,Cantidad,float,NO
dbo,KitPVCola,Gravado,char,NO
dbo,KitPVCola,Kit,bit,NO
dbo,KitPVCola,Corr,int,NO
dbo,KitPVCola,Linea,int,NO
dbo,KitPVCola,NoCola,int,NO
dbo,KitPVCola,Terminal,int,NO
dbo,KitPVCola,Usuario,char,NO
dbo,KitVariantesIntermed,CodPais,nvarchar,NO
dbo,KitVariantesIntermed,Dealer,int,NO
dbo,KitVariantesIntermed,ID,int,NO
dbo,KitVariantesIntermed,CodKit,nvarchar,NO
dbo,KitVariantesIntermed,CodComp,nvarchar,NO
dbo,KitVariantesIntermed,CodVariante,nvarchar,NO
dbo,KitVariantesIntermed,Cantidad,int,NO
dbo,KitVariantesIntermed,Activo,bit,NO
dbo,KitVariantesIntermed,KitId,int,NO
dbo,Linea,CodPais,char,NO
dbo,Linea,Dealer,int,NO
dbo,Linea,Linea,char,NO
dbo,Linea,Descripcion,char,NO
dbo,Linea,Nivel,smallint,NO
dbo,Linea,Material,bit,NO
dbo,Linea,Empaque,bit,NO
dbo,Linea,Combo,bit,NO
dbo,Linea,PT,bit,NO
dbo,Linea,Gasto,bit,NO
dbo,LineaDesc,CodPais,char,NO
dbo,LineaDesc,Dealer,int,NO
dbo,LineaDesc,LineaDesc,char,NO
dbo,LineaDesc,Descripcion,char,YES
dbo,LineaDesc,PorcDesc,float,YES
dbo,LineaDesc,Nivel,char,YES
dbo,LineaProceso,CodPais,char,NO
dbo,LineaProceso,Dealer,int,NO
dbo,LineaProceso,Linea,char,NO
dbo,LineaProceso,Codigo,int,NO
dbo,LineaProceso,Descripcion,varchar,YES
dbo,LineaProceso,Activo,bit,YES
dbo,LineaProceso,Maquina,varchar,NO
dbo,LineaProd,CodPais,char,NO
dbo,LineaProd,Linea,smallint,NO
dbo,LineaProd,Talla1,char,NO
dbo,LineaProd,Talla2,char,NO
dbo,LineaProd,Talla3,char,NO
dbo,LineaProd,Talla4,char,NO
dbo,LineaProd,Talla5,char,NO
dbo,LineaProd,Talla6,char,NO
dbo,LineaProd,Talla7,char,NO
dbo,LineaProd,Talla8,char,NO
dbo,LineaProd,Talla9,char,NO
dbo,LineaProd,Talla10,char,NO
dbo,LineaProd,Inactivo,bit,NO
dbo,LineaProdAv,CodPais,char,NO
dbo,LineaProdAv,Dealer,int,NO
dbo,LineaProdAv,Codigo,int,NO
dbo,LineaProdAv,Descripcion,char,NO
dbo,LineaProdAv,TipoOrden,char,NO
dbo,LINEAS_DE_PRODUCTOS,Linea,char,NO
dbo,LINEAS_DE_PRODUCTOS,Descripcion,char,NO
dbo,LINEAS_DE_PRODUCTOS,spare,char,NO
dbo,LINEAS_DE_PRODUCTOS,Cuenta_Inventario_PT,char,NO
dbo,LINEAS_DE_PRODUCTOS,Cuenta_Inventario_MP,char,NO
dbo,LINEAS_DE_PRODUCTOS,Espacio,char,NO
dbo,LINEAS_DE_PRODUCTOS,Nivel,smallint,NO
dbo,LINEAS_DE_PRODUCTOS,No_Serie,bit,NO
dbo,LINEAS_DE_PRODUCTOS,Costo_MO,float,NO
dbo,LINEAS_NC,CodPais,char,NO
dbo,LINEAS_NC,Dealer,int,NO
dbo,LINEAS_NC,Tda,char,NO
dbo,LINEAS_NC,Serie_NC,char,NO
dbo,LINEAS_NC,No,int,NO
dbo,LINEAS_NC,Linea_No,smallint,NO
dbo,LINEAS_NC,Bodega,char,NO
dbo,LINEAS_NC,Codigo,char,NO
dbo,LINEAS_NC,Cantidad,float,NO
dbo,LINEAS_NC,Precio_Venta,float,NO
dbo,LINEAS_NC,Importe,float,NO
dbo,LINEAS_NC,Costo_Devuelto,float,NO
dbo,LINEAS_NC,Fecha,datetime,NO
dbo,LINEAS_NC,Vendedor,char,NO
dbo,LINEAS_NC,Cliente_No,char,NO
dbo,LINEAS_NC,Desde,char,NO
dbo,LINEAS_NC,Hasta,char,NO
dbo,LINEAS_NC,Caja,char,NO
dbo,LINEAS_NC,Linea,char,NO
dbo,LineasNDevA,CodPais,char,NO
dbo,LineasNDevA,Dealer,int,NO
dbo,LineasNDevA,Devolucion_No,int,NO
dbo,LineasNDevA,Correlativo,smallint,NO
dbo,LineasNDevA,Bodega,char,NO
dbo,LineasNDevA,Codigo_Producto,char,NO
dbo,LineasNDevA,Linea,char,NO
dbo,LineasNDevA,Zona_Geografica,smallint,NO
dbo,LineasNDevA,Cantidad,float,NO
dbo,LineasNDevA,Costo_Unitario,float,NO
dbo,LineasNDevA,Importe,float,NO
dbo,LineasNDevA,Fecha,datetime,NO
dbo,LineasNDevA,Notas,char,NO
dbo,LineasNDevA,Cliente,char,NO
dbo,LineasNDevA,Ultima_Modificacion_Fecha,datetime,NO
dbo,LineasNDevA,Ultima_Modificacion_Hora,char,NO
dbo,LineasNDevA,Recibida,bit,NO
dbo,LineasPV,CodPais,char,NO
dbo,LineasPV,Dealer,int,NO
dbo,LineasPV,Tda,char,NO
dbo,LineasPV,Bodega,char,NO
dbo,LineasPV,Codigo,char,NO
dbo,LineasPV,Cantidad,float,NO
dbo,LineasPV,PrecioUnitario,decimal,NO
dbo,LineasPV,Importe,decimal,NO
dbo,LineasPV,Gravado,char,NO
dbo,LineasPV,Devuelto,float,NO
dbo,LineasPV,SIM,char,NO
dbo,LineasPV,IMEI,char,NO
dbo,LineasPV,TelNo,char,NO
dbo,LineasPV,Serie,char,NO
dbo,LineasPV,Kit,bit,NO
dbo,LineasPV,Corr,int,NO
dbo,LineasPV,Usuario,char,NO
dbo,LineasPV_Final,CodPais,char,NO
dbo,LineasPV_Final,Dealer,int,NO
dbo,LineasPV_Final,Tda,char,NO
dbo,LineasPV_Final,Bodega,char,NO
dbo,LineasPV_Final,CodigoKit,char,NO
dbo,LineasPV_Final,Codigo,char,NO
dbo,LineasPV_Final,Cantidad,float,NO
dbo,LineasPV_Final,PrecioUnitario,decimal,NO
dbo,LineasPV_Final,Importe,decimal,NO
dbo,LineasPV_Final,Gravado,char,NO
dbo,LineasPV_Final,Devuelto,float,NO
dbo,LineasPV_Final,Corr,int,NO
dbo,LineasPV_Final,SIM,char,NO
dbo,LineasPV_Final,IMEI,char,NO
dbo,LineasPV_Final,TelNo,char,NO
dbo,LineasPV_Final,Serie,char,NO
dbo,LineasPV_Final,Kit,bit,NO
dbo,LineasPV_Final,Ocultar,bit,NO
dbo,LineasPV_Final,Usuario,char,NO
dbo,LineasPVCola,CodPais,char,NO
dbo,LineasPVCola,Dealer,int,NO
dbo,LineasPVCola,Tda,char,NO
dbo,LineasPVCola,Bodega,char,NO
dbo,LineasPVCola,Codigo,char,NO
dbo,LineasPVCola,Cantidad,float,NO
dbo,LineasPVCola,PrecioUnitario,float,NO
dbo,LineasPVCola,Importe,float,NO
dbo,LineasPVCola,Gravado,char,NO
dbo,LineasPVCola,SIM,char,NO
dbo,LineasPVCola,IMEI,char,NO
dbo,LineasPVCola,TelNo,char,NO
dbo,LineasPVCola,Serie,char,NO
dbo,LineasPVCola,Kit,bit,NO
dbo,LineasPVCola,NoCola,int,NO
dbo,LineasPVCola,Corr,int,NO
dbo,LineasPVCola,Terminal,int,NO
dbo,LineasPVCola,Usuario,char,NO
dbo,LinIngBodega,CodPais,char,NO
dbo,LinIngBodega,Dealer,int,NO
dbo,LinIngBodega,Tda,char,NO
dbo,LinIngBodega,IngresoNo,float,NO
dbo,LinIngBodega,ItemNo,smallint,NO
dbo,LinIngBodega,Bodega,char,NO
dbo,LinIngBodega,Codigo,char,NO
dbo,LinIngBodega,Linea,char,NO
dbo,LinIngBodega,Cantidad,decimal,NO
dbo,LinIngBodega,PrecioCompra,decimal,NO
dbo,LinIngBodega,Importe,decimal,NO
dbo,Links,UR_UG_GR,char,NO
dbo,Links,UserID_UserID_GroupID,char,NO
dbo,Links,RightID_GroupID_RightID,char,NO
dbo,Links,DateAdded,datetime,YES
dbo,Links,AddedBy,char,NO
dbo,LiqCajaChica,CodPais,char,NO
dbo,LiqCajaChica,Dealer,int,NO
dbo,LiqCajaChica,Tda,char,NO
dbo,LiqCajaChica,LiqNo,int,NO
dbo,LiqCajaChica,LiquidadorNo,char,NO
dbo,LiqCajaChica,Fecha,datetime,NO
dbo,LiqCajaChica,Usuario,char,NO
dbo,LiqCajaChica,Aplicado,bit,NO
dbo,LiqCajaChica,Cuenta,char,NO
dbo,LiqCajaChica,Serie,char,NO
dbo,LiqCajaChica,ChequeNo,int,NO
dbo,LiqCajaChica,Total,decimal,NO
dbo,LiqCerr,CodPais,char,NO
dbo,LiqCerr,Dealer,int,NO
dbo,LiqCerr,Tda,char,NO
dbo,LiqCerr,Ruta,char,NO
dbo,LiqCerr,Fecha,datetime,NO
dbo,LiqCerr,Cuadrada,bit,NO
dbo,LiqCerr,FechaCuadre,datetime,NO
dbo,LiqCerr,HoraCuadre,char,NO
dbo,LiqCerr,Cerrada,bit,NO
dbo,LiqCerr,UsuarioCierra,char,NO
dbo,LiqCerr,FechaCierre,datetime,NO
dbo,LiqCerr,HoraCierre,char,NO
dbo,LiqCerr,Reabierta,bit,NO
dbo,LiqCerr,UsuarioReabre,char,NO
dbo,LiqCerr,FechaReapertura,datetime,NO
dbo,LiqCerr,HoraReapertura,char,NO
dbo,Liquidacion,CodPais,char,NO
dbo,Liquidacion,Dealer,smallint,NO
dbo,Liquidacion,Tda,char,NO
dbo,Liquidacion,LiquidacionNo,int,NO
dbo,Liquidacion,DespachoEntrega,int,NO
dbo,Liquidacion,Fecha,datetime,NO
dbo,Liquidacion,Hora,char,NO
dbo,Liquidacion,Vendedor,char,NO
dbo,Liquidacion,Transportista,smallint,NO
dbo,Liquidacion,NoFacturas,smallint,NO
dbo,Liquidacion,Total,decimal,NO
dbo,Liquidacion,Liquidado,bit,NO
dbo,Liquidacion,HechoPor,char,NO
dbo,Liquidacion,Saldo,decimal,NO
dbo,Liquidacion,OrigenFacturas,char,NO
dbo,Liquidacion,SerieLiq,char,YES
dbo,Liquidacion,SerieOrigen,char,YES
dbo,LiquidadoresdeCaja,CodPais,char,NO
dbo,LiquidadoresdeCaja,Dealer,int,NO
dbo,LiquidadoresdeCaja,Codigo,char,NO
dbo,LiquidadoresdeCaja,NombredeLiquidador,char,NO
dbo,LiquidadoresdeCaja,Usuario,char,NO
dbo,LiquidadoresdeCaja,CtaContable,char,NO
dbo,ListaCumplimiento,CodPais,char,NO
dbo,ListaCumplimiento,Correlativo,int,NO
dbo,ListaCumplimiento,TipoPersona,char,NO
dbo,ListaCumplimiento,Nombre,char,NO
dbo,ListaCumplimiento,DUI,char,NO
dbo,ListaCumplimiento,NIT,char,NO
dbo,ListaCumplimiento,Ingreso,datetime,NO
dbo,ListaCumplimiento,Pasaporte,char,NO
dbo,ListaCumplimiento,Nacionalidad,char,NO
dbo,ListaCumplimiento,Departamento,smallint,NO
dbo,ListaCumplimiento,Municipio,smallint,NO
dbo,ListaCumplimiento,Informacion,char,NO
dbo,ListaCumplimiento,RazonSocial,char,YES
dbo,ListaCumplimiento,RepresentanteLegal,char,YES
dbo,ListadoPrecio,CodPais,char,NO
dbo,ListadoPrecio,Dealer,int,NO
dbo,ListadoPrecio,Tienda,char,NO
dbo,ListadoPrecio,TipoCliente,smallint,NO
dbo,ListadoPrecio,Codigo,char,NO
dbo,ListadoPrecio,Desde,decimal,NO
dbo,ListadoPrecio,Hasta,decimal,NO
dbo,ListadoPrecio,Precio,decimal,NO
dbo,LlegadaTarde,CodPais,char,NO
dbo,LlegadaTarde,Dealer,int,NO
dbo,LlegadaTarde,Empleado,char,NO
dbo,LlegadaTarde,CodigoVariable,char,NO
dbo,LlegadaTarde,FechaGrabacion,char,NO
dbo,LlegadaTarde,CorrelativoVariables,smallint,NO
dbo,LlegadaTarde,Plaza,char,NO
dbo,LlegadaTarde,FechaAplicacion,char,NO
dbo,LlegadaTarde,Horas,smallint,NO
dbo,LlegadaTarde,Minutos,smallint,NO
dbo,LlegadaTarde,FechaDesde,char,NO
dbo,LlegadaTarde,FechaHasta,char,NO
dbo,LlegadaTarde,CodigoPatrimonial,char,NO
dbo,LlegadaTarde,DiasAplicados,char,NO
dbo,LlegadaTarde,MontoDescuento,float,NO
dbo,LlegadaTarde,Tipo,bit,NO
dbo,LlegadaTarde,Estatus,bit,NO
dbo,LogCodificacionCompra,CodPais,char,NO
dbo,LogCodificacionCompra,Dealer,int,NO
dbo,LogCodificacionCompra,Tda,char,NO
dbo,LogCodificacionCompra,CompraNo,int,NO
dbo,LogCodificacionCompra,Correlativo,int,NO
dbo,LogCodificacionCompra,Codigo,char,NO
dbo,LogCodificacionCompra,Valor,decimal,NO
dbo,LogCodificacionCompra,Concepto,char,NO
dbo,LogCodificacionCompra,Exento,bit,NO
dbo,LogCodificacionCompra,Retaceo,int,NO
dbo,LogCodificacionCompra,CdCosto,int,NO
dbo,LogCodificacionCompra,Placa,char,NO
dbo,LogCodificacionCompra,Sucursal,char,YES
dbo,LogCodificacionCompra,IdPresuProy,char,YES
dbo,LogCodificacionCompra,Proyecto,char,YES
dbo,LogCodificacionCompra,Contenedor,char,NO
dbo,LogCodificacionCompra,TipoGasto,int,NO
dbo,LogCodificacionCompra,UsuarioLog,char,NO
dbo,LogCodificacionCompra,FechaLog,datetime,NO
dbo,LogCodificacionCompra,Accion,char,NO
dbo,LogCompra,CodPais,char,NO
dbo,LogCompra,Dealer,int,NO
dbo,LogCompra,Tda,char,NO
dbo,LogCompra,CompraNo,int,NO
dbo,LogCompra,TipoDoc,char,NO
dbo,LogCompra,SerieDoc,varchar,NO
dbo,LogCompra,FacturaNo,varchar,NO
dbo,LogCompra,Proveedor,char,NO
dbo,LogCompra,Fecha,datetime,NO
dbo,LogCompra,IVA,decimal,NO
dbo,LogCompra,Gravadas,decimal,NO
dbo,LogCompra,Exentas,decimal,NO
dbo,LogCompra,Retencion,decimal,NO
dbo,LogCompra,Total,decimal,NO
dbo,LogCompra,Saldo,decimal,NO
dbo,LogCompra,Condicion,char,NO
dbo,LogCompra,Dias,smallint,NO
dbo,LogCompra,Vencimiento,datetime,NO
dbo,LogCompra,Estatus,char,NO
dbo,LogCompra,Estatus2,char,YES
dbo,LogCompra,UltimaLinea,smallint,YES
dbo,LogCompra,Cuentabanco,char,YES
dbo,LogCompra,CuentaCargar,char,YES
dbo,LogCompra,ChequeNo,char,YES
dbo,LogCompra,ValorPagado,decimal,YES
dbo,LogCompra,FechaPagado,datetime,YES
dbo,LogCompra,FechaQuedan,datetime,YES
dbo,LogCompra,IngresoBodega,int,YES
dbo,LogCompra,NRC,char,NO
dbo,LogCompra,FechaReclamo,datetime,NO
dbo,LogCompra,Nombre,char,NO
dbo,LogCompra,Razon,char,YES
dbo,LogCompra,TipoCompra,char,NO
dbo,LogCompra,CargoGravado,decimal,NO
dbo,LogCompra,QuedanNo,int,YES
dbo,LogCompra,Bonificacion,decimal,YES
dbo,LogCompra,Declarada,bit,YES
dbo,LogCompra,RecibidaBodega,bit,YES
dbo,LogCompra,RecibidoX,char,YES
dbo,LogCompra,FechaRecibido,datetime,YES
dbo,LogCompra,HoraRecibido,char,YES
dbo,LogCompra,CargoExento,decimal,YES
dbo,LogCompra,RetencionIVA,decimal,YES
dbo,LogCompra,RetencionNo,decimal,YES
dbo,LogCompra,UserCreador,char,YES
dbo,LogCompra,UserModify,char,YES
dbo,LogCompra,FechaNatural,datetime,YES
dbo,LogCompra,HoraNatural,char,YES
dbo,LogCompra,OrdenCompra,int,YES
dbo,LogCompra,UItLinCod,smallint,YES
dbo,LogCompra,NoLinAf,smallint,YES
dbo,LogCompra,Percepcion,decimal,YES
dbo,LogCompra,RetencionRenta,decimal,YES
dbo,LogCompra,Fovial,decimal,YES
dbo,LogCompra,ClienteNo,char,YES
dbo,LogCompra,Averia,bit,YES
dbo,LogCompra,NIT,char,YES
dbo,LogCompra,Interna,char,YES
dbo,LogCompra,ERPKey,nvarchar,YES
dbo,LogCompra,Retencion_5pc,decimal,YES
dbo,LogCompra,PlanillaInf,bit,YES
dbo,LogCompra,Token,nvarchar,YES
dbo,LogCompra,Partida,char,YES
dbo,LogCompra,TasaIVA,float,NO
dbo,LogCompra,ResolucionNo,char,YES
dbo,LogCompra,Tiraje,char,YES
dbo,LogCompra,Bodega,char,NO
dbo,LogCompra,UsuarioLog,char,NO
dbo,LogCompra,FechaLog,datetime,NO
dbo,LogCompra,Accion,char,NO
dbo,LogCompra,ID,int,NO
dbo,LogDetCompra,CodPais,char,NO
dbo,LogDetCompra,Dealer,int,NO
dbo,LogDetCompra,Tda,char,NO
dbo,LogDetCompra,CompraNo,int,NO
dbo,LogDetCompra,LineaNo,int,NO
dbo,LogDetCompra,Bodega,char,NO
dbo,LogDetCompra,Codigo,char,NO
dbo,LogDetCompra,Cantidad,decimal,NO
dbo,LogDetCompra,PrecioCompra,decimal,NO
dbo,LogDetCompra,Importe,decimal,NO
dbo,LogDetCompra,Fecha,datetime,NO
dbo,LogDetCompra,Desde,char,YES
dbo,LogDetCompra,Hasta,char,YES
dbo,LogDetCompra,PesoAjustado,decimal,YES
dbo,LogDetCompra,CantidadConfirmada,decimal,YES
dbo,LogDetCompra,Lote,char,YES
dbo,LogDetCompra,Vapor,smallint,YES
dbo,LogDetCompra,TipoUnidad,char,NO
dbo,LogDetCompra,CantidadComprada,decimal,NO
dbo,LogDetCompra,PrecioUnidad,decimal,NO
dbo,LogDetCompra,UsuarioLog,char,NO
dbo,LogDetCompra,FechaLog,datetime,NO
dbo,LogDetCompra,Accion,char,NO
dbo,LogDetCompra,ID,int,NO
dbo,LogDetNCProveedor,CodPais,char,NO
dbo,LogDetNCProveedor,Dealer,int,NO
dbo,LogDetNCProveedor,Tienda,char,NO
dbo,LogDetNCProveedor,NoNotaAbono,int,NO
dbo,LogDetNCProveedor,Proveedor,char,NO
dbo,LogDetNCProveedor,Serie,char,NO
dbo,LogDetNCProveedor,Bodega,char,NO
dbo,LogDetNCProveedor,Codigo,char,NO
dbo,LogDetNCProveedor,Cantidad,decimal,NO
dbo,LogDetNCProveedor,PrecioCompra,decimal,NO
dbo,LogDetNCProveedor,Importe,decimal,NO
dbo,LogDetNCProveedor,CostoUnitario,decimal,NO
dbo,LogDetNCProveedor,Fecha,datetime,NO
dbo,LogDetNCProveedor,TipoUnidad,char,NO
dbo,LogDetNCProveedor,CantidadDevuelta,decimal,NO
dbo,LogDetNCProveedor,UsuarioLog,char,NO
dbo,LogDetNCProveedor,FechaLog,datetime,NO
dbo,LogDetNCProveedor,Accion,char,NO
dbo,LogDetNCProveedor,LinNo,int,NO
dbo,LogDetNCProveedor,ID,int,NO
dbo,LogDetNotaCredito,CodPais,char,NO
dbo,LogDetNotaCredito,Dealer,int,NO
dbo,LogDetNotaCredito,Tda,char,NO
dbo,LogDetNotaCredito,Serie,char,NO
dbo,LogDetNotaCredito,No,int,NO
dbo,LogDetNotaCredito,NotaAbono,bit,NO
dbo,LogDetNotaCredito,Bodega,char,NO
dbo,LogDetNotaCredito,Codigo,char,NO
dbo,LogDetNotaCredito,Cantidad,decimal,NO
dbo,LogDetNotaCredito,PrecioVenta,decimal,NO
dbo,LogDetNotaCredito,Importe,decimal,NO
dbo,LogDetNotaCredito,CostoDevuelto,decimal,NO
dbo,LogDetNotaCredito,Fecha,datetime,NO
dbo,LogDetNotaCredito,MotivoDevolucion,smallint,NO
dbo,LogDetNotaCredito,Nota,char,NO
dbo,LogDetNotaCredito,CdCosto,int,NO
dbo,LogDetNotaCredito,EsBonificado,char,YES
dbo,LogDetNotaCredito,ConDescuento,char,YES
dbo,LogDetNotaCredito,Descuento,decimal,YES
dbo,LogDetNotaCredito,Descripcion,varchar,NO
dbo,LogDetNotaCredito,TipoUnidad,char,NO
dbo,LogDetNotaCredito,CantidadDevuelta,decimal,NO
dbo,LogDetNotaCredito,ItemNo,int,NO
dbo,LogDetNotaCredito,UsuarioLog,char,NO
dbo,LogDetNotaCredito,FechaLog,datetime,NO
dbo,LogDetNotaCredito,Accion,char,NO
dbo,LogDetNotaCredito,LineaNo,int,NO
dbo,LogDetNotaCredito,ID,int,NO
dbo,LogExistenciasMov,id,bigint,NO
dbo,LogExistenciasMov,documento,char,NO
dbo,LogExistenciasMov,codigo,char,NO
dbo,LogExistenciasMov,cantidad,numeric,NO
dbo,LogExistenciasMov,existencia,numeric,NO
dbo,LogExistenciasMov,tipomoviento,char,NO
dbo,LogNCProveedor,CodPais,char,NO
dbo,LogNCProveedor,Dealer,int,NO
dbo,LogNCProveedor,Tda,char,NO
dbo,LogNCProveedor,NoNotaAbono,int,NO
dbo,LogNCProveedor,NoCompra,int,NO
dbo,LogNCProveedor,TipoDoc,char,NO
dbo,LogNCProveedor,DocNo,char,NO
dbo,LogNCProveedor,Proveedor,char,NO
dbo,LogNCProveedor,Fecha,datetime,NO
dbo,LogNCProveedor,IVA,decimal,NO
dbo,LogNCProveedor,Gravadas,decimal,NO
dbo,LogNCProveedor,Exentas,decimal,NO
dbo,LogNCProveedor,Retencion,decimal,NO
dbo,LogNCProveedor,Total,decimal,NO
dbo,LogNCProveedor,Estatus,char,NO
dbo,LogNCProveedor,UltimaLinea,smallint,NO
dbo,LogNCProveedor,CuentaCargar,char,NO
dbo,LogNCProveedor,CuentaAbonar,char,NO
dbo,LogNCProveedor,Documento2,char,NO
dbo,LogNCProveedor,FechaReclamo,datetime,NO
dbo,LogNCProveedor,Declarada,bit,NO
dbo,LogNCProveedor,Despachado,bit,NO
dbo,LogNCProveedor,DespachadoPor,char,NO
dbo,LogNCProveedor,FechaDespacho,datetime,NO
dbo,LogNCProveedor,HoraDespacho,char,NO
dbo,LogNCProveedor,Concepto,char,NO
dbo,LogNCProveedor,Serie,char,NO
dbo,LogNCProveedor,Percepcion,decimal,YES
dbo,LogNCProveedor,UserCreador,char,YES
dbo,LogNCProveedor,UserModify,char,YES
dbo,LogNCProveedor,SerieDoc,char,NO
dbo,LogNCProveedor,FacturaNo,char,NO
dbo,LogNCProveedor,NoAutorizacion,char,NO
dbo,LogNCProveedor,NotaAbono,bit,NO
dbo,LogNCProveedor,UsuarioLog,char,NO
dbo,LogNCProveedor,FechaLog,datetime,NO
dbo,LogNCProveedor,Accion,char,NO
dbo,LogNCProveedor,ID,int,NO
dbo,LogNotaCredito,CodPais,char,NO
dbo,LogNotaCredito,Dealer,int,NO
dbo,LogNotaCredito,Tda,char,NO
dbo,LogNotaCredito,SerieNC,char,NO
dbo,LogNotaCredito,No,int,NO
